probabilities,true_labels
0.029034507,0.0
0.70691067,0.0
0.027409812,0.0
0.040333208,0.0
0.42630205,0.0
0.42854545,0.0
0.0784058,0.0
0.85306674,1.0
0.07250504,0.0
0.07988568,0.0
0.0906669,0.0
0.5795746,0.0
0.80672896,1.0
0.68592644,1.0
0.6584602,0.0
0.70244867,1.0
0.8163486,1.0
0.040428776,0.0
0.040759187,0.0
0.65246874,0.0
0.26929078,1.0
0.17397636,0.0
0.07142767,0.0
0.09904502,0.0
0.85701346,1.0
0.7601384,1.0
0.91951376,1.0
0.8673001,1.0
0.80252475,1.0
0.82349473,1.0
0.26022038,0.0
0.03796055,0.0
0.25776392,0.0
0.401646,0.0
0.53662676,1.0
0.09397711,0.0
0.5791409,1.0
0.145376,0.0
0.70942557,1.0
0.8351331,1.0
0.22931533,0.0
0.42842284,0.0
0.69222915,0.0
0.3832211,0.0
0.37316218,0.0
0.7285279,1.0
0.44287673,0.0
0.84159106,0.0
0.025562745,0.0
0.8692911,0.0
0.739254,0.0
0.75148517,0.0
0.7601261,1.0
0.73839545,1.0
0.73716587,1.0
0.41412765,0.0
0.5365437,1.0
0.8838325,1.0
0.8156489,0.0
0.5220261,0.0
0.06675239,0.0
0.05167273,0.0
0.17073005,0.0
0.2744057,0.0
0.78088385,0.0
0.89018285,1.0
0.7476245,0.0
0.13787688,0.0
0.84999824,0.0
0.70655596,1.0
0.80468184,1.0
0.1336496,0.0
0.6057176,1.0
0.083663695,0.0
0.6299225,0.0
0.20708176,0.0
0.026687816,0.0
0.34798005,0.0
0.29217893,0.0
0.29909563,1.0
0.63200355,0.0
0.16543211,0.0
0.09346592,0.0
0.1575718,0.0
0.82269853,1.0
0.8310989,0.0
0.8142681,1.0
0.8458356,1.0
0.55540293,1.0
0.024512423,0.0
0.062283672,0.0
0.7975416,1.0
0.14015959,0.0
0.025192339,0.0
0.6475461,1.0
0.6751115,1.0
0.49958408,0.0
0.895494,1.0
0.44171715,0.0
0.18588927,0.0
0.8435701,1.0
0.1201256,0.0
0.45925513,0.0
0.38082883,0.0
0.085792154,0.0
0.1582859,0.0
0.06648005,0.0
0.5147237,0.0
0.6991147,0.0
0.26285392,0.0
0.29936555,0.0
0.25251865,0.0
0.14425424,1.0
0.82242334,1.0
0.3055006,0.0
0.1837079,0.0
0.32863423,1.0
0.07130036,0.0
0.7681607,1.0
